Rank,Country/Territory,Name,Date,Points Accumulated
90,JPN,Hina Osawa,2024-06-04,"3,850"
90,JPN,Kokona Ishikawa,2024-06-04,"3,850"
90,CHN,Bao Li Jing,2024-06-04,"3,850"
94,THA,Yataweemin Ketklieng,2024-06-04,"3,600"
95,IND,Ashritha Kandula,2024-06-04,"3,470"
96,IND,Keerthika Ch,2024-06-04,"3,400"
97,POL,Anastasia Khomich,2024-06-04,"3,340"
97,FRA,Elsa Jacob,2024-06-04,"3,340"
97,AUT,Serena Au Yeong,2024-06-04,"3,340"
100,INA,Sofy Al Mushira Asharunnisa,2024-06-04,"3,030"
1,IND,Tanisha Crasto,2024-06-18,"56,080"
2,JPN,Rin Iwanaga,2024-06-18,"53,650"
3,CHN,Liu Sheng Shu,2024-06-18,"52,460"
4,CHN,Li Yi Jing,2024-06-18,"50,950"
5,KOR,Baek Ha Na,2024-06-18,"50,470"
6,CHN,Zhang Shu Xian,2024-06-18,"47,530"
7,IND,Treesa Jolly,2024-06-18,"44,880"
8,JPN,Nami Matsuyama,2024-06-18,"44,550"
9,AUS,Setyana Mapasa,2024-06-18,"44,210"
10,CHN,Chen Qing Chen,2024-06-18,"43,600"
11,INA,Febriana Dwipuji Kusuma,2024-06-18,"42,170"
12,CHN,Li Wen Mei,2024-06-18,"41,290"
13,JPN,Mayu Matsumoto,2024-06-18,"40,950"
14,THA,Jongkolphan Kititharakul,2024-06-18,"39,390"
15,HKG,Yeung Nga Ting,2024-06-18,"38,220"
16,MAS,Tan Pearly,2024-06-18,"37,300"
17,USA,Francesca Corbett,2024-06-18,"36,860"
18,BUL,Gabriela Stoeva,2024-06-18,"36,020"
19,FRA,Margot Lambert,2024-06-18,"34,690"
20,KOR,Kim So Yeong,2024-06-18,"34,560"
21,IND,Rutaparna Panda,2024-06-18,"34,510"
22,TPE,Hsu Ya Ching,2024-06-18,"34,230"
23,TPE,Chang Ching Hui,2024-06-18,"33,720"
24,TPE,Sung Shuo Yun,2024-06-18,"31,760"
25,KOR,Lee Yu Lim,2024-06-18,"28,660"
26,DEN,Maiken Fruergaard,2024-06-18,"28,480"
27,TPE,Lee Chia Hsin,2024-06-18,"28,370"
28,JPN,Rena Miyaura,2024-06-18,"27,590"
29,INA,Apriyani Rahayu,2024-06-18,"27,090"
30,NED,Debora Jille,2024-06-18,"26,740"
31,INA,Meilysa Trias Puspitasari,2024-06-18,"25,130"
32,MAS,Vivian Hoo,2024-06-18,"24,550"
33,USA,Annie Xu,2024-06-18,"24,480"
34,USA,Paula Lynn Cao Hok,2024-06-18,"22,600"
35,INA,Jesita Putri Miantoro,2024-06-18,"21,750"
36,UKR,Polina Buhrova,2024-06-18,"21,520"
37,CHN,Keng Shu Liang,2024-06-18,"20,800"
38,INA,Lanny Tria Mayasari,2024-06-18,"20,020"
39,GER,Linda Efler,2024-06-18,"19,890"
40,JPN,Rui Hirokami,2024-06-18,"18,210"
41,THA,Benyapa Aimsaard,2024-06-18,"17,920"
42,THA,Laksika Kanlaha,2024-06-18,"16,890"
43,IND,Simran Singhi,2024-06-18,"16,570"
44,JPN,Yuki Fukushima,2024-06-18,"15,820"
45,TPE,Huang Yu-Hsun,2024-06-18,"15,740"
46,TPE,Hsu Yin-Hui,2024-06-18,"15,100"
47,MAS,Go Pei Kee,2024-06-18,"13,410"
48,CAN,Catherine Choi,2024-06-18,"13,120"
49,TPE,Cheng Yu-Pei,2024-06-18,"12,210"
50,KOR,Jeong Na Eun,2024-06-18,"12,050"
51,DEN,Julie Finne-Ipsen,2024-06-18,"11,220"
52,IND,Priya Konjengbam,2024-06-18,"10,310"
53,THA,Ornnicha Jongsathapornparn,2024-06-18,"10,100"
54,IND,Ashwini Bhat K.,2024-06-18,"9,660"
55,TPE,Nicole Gonzales Chan,2024-06-18,"9,510"
55,IND,Palak Arora,2024-06-18,"9,510"
57,UGA,Husina Kobugabe,2024-06-18,"9,260"
58,AUS,Kaitlyn Ea,2024-06-18,"8,930"
59,THA,Phattharin Aiamvareesrisakul,2024-06-18,"8,480"
60,DEN,Amalie Cecilie Kudsk,2024-06-18,"8,270"
60,DEN,Natasja P. Anthonisen,2024-06-18,"8,270"
62,TPE,Hung En-Tzu,2024-06-18,"8,000"
63,MAS,Lai Pei Jing,2024-06-18,"7,800"
64,CHN,Wang Ting Ge,2024-06-18,"7,190"
65,SCO,Julie Macpherson,2024-06-18,"7,170"
66,ESP,Paula Lopez,2024-06-18,"6,600"
67,IND,Nikki Rapria,2024-06-18,"6,470"
68,TPE,Chiu Pin-Chian,2024-06-18,"6,330"
69,IND,Dhanyaa Nandakumar,2024-06-18,"6,150"
70,TPE,Hu Ling Fang,2024-06-18,"6,110"
71,HKG,Fan Ka Yan,2024-06-18,"5,820"
72,GER,Julia Meyer,2024-06-18,"5,670"
73,CAN,Jackie Dent,2024-06-18,"5,660"
74,IND,Gayathri Rani Jaiswal,2024-06-18,"5,070"
74,IND,Arul Bala Radhakrishnan,2024-06-18,"5,070"
74,IND,Ishu Malik,2024-06-18,"5,070"
74,IND,Apoorva Gahlawat,2024-06-18,"5,070"
78,BRA,Jaqueline Lima,2024-06-18,"5,010"
78,POL,Paulina Hankiewicz,2024-06-18,"5,010"
78,RSA,Amy Ackerman,2024-06-18,"5,010"
81,TPE,Hung Yi-Ting,2024-06-18,"4,880"
82,HKG,Lui Lok Lok,2024-06-18,"4,700"
83,CHN,Chen Xiao Fei,2024-06-18,"4,680"
84,THA,Prinda Pattanawaritthipan,2024-06-18,"4,440"
84,HKG,Lui Lok Lok,2024-06-18,"4,440"
86,AUS,Tiffany Ho,2024-06-18,"4,420"
87,IND,Sri Sai Sravya Lakkamraju,2024-06-18,"4,250"
87,IND,Kavya Gupta,2024-06-18,"4,250"
87,IND,Shrishti Gupta,2024-06-18,"4,250"
90,TPE,Wang Szu-Min,2024-06-18,"4,040"
91,UGA,Fadilah Shamika Mohamed Rafi,2024-06-18,"4,000"
92,TPE,Liu Chiao-Yun,2024-06-18,"3,890"
93,INA,Arlya Nabila Thesa Munggaran,2024-06-18,"3,850"
93,CHN,Bao Li Jing,2024-06-18,"3,850"
93,JPN,Kokona Ishikawa,2024-06-18,"3,850"
93,JPN,Hina Osawa,2024-06-18,"3,850"
97,AUS,Dania Nugroho,2024-06-18,"3,600"
97,THA,Yataweemin Ketklieng,2024-06-18,"3,600"
97,AUS,Sydney Tjonadi,2024-06-18,"3,600"
100,IND,Ashritha Kandula,2024-06-18,"3,470"
1,JPN,Rin Iwanaga,2024-07-02,"60,650"
2,IND,Tanisha Crasto,2024-07-02,"56,080"
3,CHN,Liu Sheng Shu,2024-07-02,"52,460"
4,CHN,Li Yi Jing,2024-07-02,"50,950"
5,KOR,Baek Ha Na,2024-07-02,"50,470"
6,IND,Treesa Jolly,2024-07-02,"48,730"
7,CHN,Zhang Shu Xian,2024-07-02,"47,530"
8,JPN,Nami Matsuyama,2024-07-02,"44,550"
9,AUS,Setyana Mapasa,2024-07-02,"44,210"
10,CHN,Chen Qing Chen,2024-07-02,"43,600"
11,INA,Febriana Dwipuji Kusuma,2024-07-02,"42,170"
12,CHN,Li Wen Mei,2024-07-02,"41,290"
13,JPN,Mayu Matsumoto,2024-07-02,"40,950"
14,USA,Francesca Corbett,2024-07-02,"40,710"
15,THA,Jongkolphan Kititharakul,2024-07-02,"39,390"
16,HKG,Yeung Nga Ting,2024-07-02,"38,220"
17,TPE,Chang Ching Hui,2024-07-02,"37,570"
18,MAS,Tan Pearly,2024-07-02,"37,300"
19,TPE,Sung Shuo Yun,2024-07-02,"36,440"
20,BUL,Gabriela Stoeva,2024-07-02,"36,020"
21,FRA,Margot Lambert,2024-07-02,"34,690"
22,KOR,Kim So Yeong,2024-07-02,"34,560"
23,IND,Rutaparna Panda,2024-07-02,"34,510"
24,TPE,Hsu Ya Ching,2024-07-02,"34,230"
25,USA,Annie Xu,2024-07-02,"29,380"
26,KOR,Lee Yu Lim,2024-07-02,"28,660"
27,DEN,Maiken Fruergaard,2024-07-02,"28,480"
28,TPE,Lee Chia Hsin,2024-07-02,"28,370"
29,JPN,Rena Miyaura,2024-07-02,"27,590"
30,INA,Jesita Putri Miantoro,2024-07-02,"27,250"
31,INA,Apriyani Rahayu,2024-07-02,"27,090"
32,NED,Debora Jille,2024-07-02,"26,740"
33,UKR,Polina Buhrova,2024-07-02,"25,370"
34,INA,Meilysa Trias Puspitasari,2024-07-02,"25,130"
35,CHN,Keng Shu Liang,2024-07-02,"24,650"
36,MAS,Vivian Hoo,2024-07-02,"24,550"
37,JPN,Rui Hirokami,2024-07-02,"23,110"
38,THA,Laksika Kanlaha,2024-07-02,"22,840"
39,USA,Paula Lynn Cao Hok,2024-07-02,"22,600"
40,INA,Lanny Tria Mayasari,2024-07-02,"20,020"
41,GER,Linda Efler,2024-07-02,"19,890"
42,THA,Benyapa Aimsaard,2024-07-02,"17,920"
43,TPE,Hsu Yin-Hui,2024-07-02,"17,210"
44,IND,Simran Singhi,2024-07-02,"16,570"
45,JPN,Yuki Fukushima,2024-07-02,"15,820"
46,TPE,Huang Yu-Hsun,2024-07-02,"15,740"
47,TPE,Cheng Yu-Pei,2024-07-02,"13,500"
48,MAS,Go Pei Kee,2024-07-02,"13,410"
49,CAN,Catherine Choi,2024-07-02,"13,120"
50,KOR,Jeong Na Eun,2024-07-02,"12,050"
51,IND,Priya Konjengbam,2024-07-02,"11,600"
52,DEN,Julie Finne-Ipsen,2024-07-02,"11,220"
53,TPE,Nicole Gonzales Chan,2024-07-02,"10,800"
54,THA,Ornnicha Jongsathapornparn,2024-07-02,"10,100"
55,CHN,Wang Ting Ge,2024-07-02,"9,940"
55,DEN,Natasja P. Anthonisen,2024-07-02,"9,940"
57,IND,Ashwini Bhat K.,2024-07-02,"9,660"
58,IND,Palak Arora,2024-07-02,"9,510"
59,UGA,Husina Kobugabe,2024-07-02,"9,260"
60,AUS,Kaitlyn Ea,2024-07-02,"8,930"
61,THA,Phattharin Aiamvareesrisakul,2024-07-02,"8,480"
62,DEN,Amalie Cecilie Kudsk,2024-07-02,"8,270"
63,TPE,Hung En-Tzu,2024-07-02,"8,000"
64,MAS,Lai Pei Jing,2024-07-02,"7,800"
65,TPE,Chiu Pin-Chian,2024-07-02,"7,620"
66,CAN,Jackie Dent,2024-07-02,"7,330"
67,SCO,Julie Macpherson,2024-07-02,"7,170"
68,HKG,Fan Ka Yan,2024-07-02,"7,110"
69,BRA,Jaqueline Lima,2024-07-02,"6,680"
70,ESP,Paula Lopez,2024-07-02,"6,600"
71,HKG,Lui Lok Lok,2024-07-02,"6,550"
71,THA,Prinda Pattanawaritthipan,2024-07-02,"6,550"
73,IND,Nikki Rapria,2024-07-02,"6,470"
74,IND,Dhanyaa Nandakumar,2024-07-02,"6,150"
75,TPE,Hu Ling Fang,2024-07-02,"6,110"
76,TPE,Lee Chih Chen,2024-07-02,"5,780"
77,GER,Julia Meyer,2024-07-02,"5,670"
78,SWE,Moa Sjoo,2024-07-02,"5,500"
79,TPE,Wang Szu-Min,2024-07-02,"5,330"
80,IND,Gayathri Rani Jaiswal,2024-07-02,"5,070"
80,IND,Ishu Malik,2024-07-02,"5,070"
80,IND,Arul Bala Radhakrishnan,2024-07-02,"5,070"
80,IND,Apoorva Gahlawat,2024-07-02,"5,070"
84,RSA,Amy Ackerman,2024-07-02,"5,010"
84,POL,Paulina Hankiewicz,2024-07-02,"5,010"
86,TPE,Hung Yi-Ting,2024-07-02,"4,880"
87,HKG,Lui Lok Lok,2024-07-02,"4,700"
88,CHN,Chen Xiao Fei,2024-07-02,"4,680"
89,AUS,Tiffany Ho,2024-07-02,"4,420"
90,IND,Sri Sai Sravya Lakkamraju,2024-07-02,"4,250"
90,IND,Shrishti Gupta,2024-07-02,"4,250"
90,IND,Kavya Gupta,2024-07-02,"4,250"
93,UGA,Fadilah Shamika Mohamed Rafi,2024-07-02,"4,000"
94,TPE,Liu Chiao-Yun,2024-07-02,"3,890"
95,INA,Arlya Nabila Thesa Munggaran,2024-07-02,"3,850"
95,JPN,Kokona Ishikawa,2024-07-02,"3,850"
95,JPN,Hina Osawa,2024-07-02,"3,850"
95,TPE,Lin Chih-Chun,2024-07-02,"3,850"
95,CHN,Bao Li Jing,2024-07-02,"3,850"
100,THA,Yataweemin Ketklieng,2024-07-02,"3,600"
1,JPN,Rin Iwanaga,2024-08-13,"69,850"
2,IND,Tanisha Crasto,2024-08-13,"56,080"
3,IND,Treesa Jolly,2024-08-13,"53,770"
4,CHN,Liu Sheng Shu,2024-08-13,"52,460"
5,CHN,Li Yi Jing,2024-08-13,"50,950"
6,KOR,Baek Ha Na,2024-08-13,"50,470"
7,CHN,Zhang Shu Xian,2024-08-13,"47,530"
8,JPN,Nami Matsuyama,2024-08-13,"44,550"
9,USA,Francesca Corbett,2024-08-13,"44,310"
10,AUS,Setyana Mapasa,2024-08-13,"44,210"
11,CHN,Chen Qing Chen,2024-08-13,"43,600"
12,INA,Febriana Dwipuji Kusuma,2024-08-13,"42,170"
13,CHN,Li Wen Mei,2024-08-13,"41,290"
14,JPN,Mayu Matsumoto,2024-08-13,"40,950"
15,HKG,Yeung Nga Ting,2024-08-13,"38,220"
16,TPE,Chang Ching Hui,2024-08-13,"37,570"
17,MAS,Tan Pearly,2024-08-13,"37,300"
18,TPE,Sung Shuo Yun,2024-08-13,"36,440"
19,BUL,Gabriela Stoeva,2024-08-13,"36,020"
20,FRA,Margot Lambert,2024-08-13,"34,690"
21,KOR,Kim So Yeong,2024-08-13,"34,560"
22,IND,Rutaparna Panda,2024-08-13,"34,510"
23,TPE,Hsu Ya Ching,2024-08-13,"34,230"
24,USA,Annie Xu,2024-08-13,"31,600"
25,DEN,Maiken Fruergaard,2024-08-13,"30,700"
26,CHN,Keng Shu Liang,2024-08-13,"29,690"
27,THA,Laksika Kanlaha,2024-08-13,"29,260"
28,KOR,Lee Yu Lim,2024-08-13,"28,660"
29,TPE,Lee Chia Hsin,2024-08-13,"28,370"
30,UKR,Polina Buhrova,2024-08-13,"27,590"
31,JPN,Rena Miyaura,2024-08-13,"27,590"
32,INA,Jesita Putri Miantoro,2024-08-13,"27,250"
33,INA,Apriyani Rahayu,2024-08-13,"27,090"
34,NED,Debora Jille,2024-08-13,"26,740"
35,JPN,Rui Hirokami,2024-08-13,"26,710"
36,INA,Meilysa Trias Puspitasari,2024-08-13,"25,130"
37,TPE,Hsu Yin-Hui,2024-08-13,"25,010"
38,MAS,Vivian Hoo,2024-08-13,"24,550"
39,USA,Paula Lynn Cao Hok,2024-08-13,"22,600"
40,INA,Lanny Tria Mayasari,2024-08-13,"20,020"
41,GER,Linda Efler,2024-08-13,"19,890"
42,THA,Benyapa Aimsaard,2024-08-13,"17,920"
43,IND,Simran Singhi,2024-08-13,"16,570"
44,CHN,Wang Ting Ge,2024-08-13,"16,570"
45,JPN,Yuki Fukushima,2024-08-13,"15,820"
46,TPE,Huang Yu-Hsun,2024-08-13,"15,740"
47,DEN,Natasja P. Anthonisen,2024-08-13,"13,540"
48,TPE,Cheng Yu-Pei,2024-08-13,"13,500"
49,MAS,Go Pei Kee,2024-08-13,"13,410"
50,CAN,Catherine Choi,2024-08-13,"13,120"
51,KOR,Jeong Na Eun,2024-08-13,"12,050"
52,IND,Priya Konjengbam,2024-08-13,"11,600"
53,DEN,Julie Finne-Ipsen,2024-08-13,"11,220"
54,CAN,Jackie Dent,2024-08-13,"10,930"
55,TPE,Nicole Gonzales Chan,2024-08-13,"10,800"
56,CHN,Chen Xiao Fei,2024-08-13,"10,180"
57,THA,Ornnicha Jongsathapornparn,2024-08-13,"10,100"
58,IND,Ashwini Bhat K.,2024-08-13,"9,660"
59,HKG,Lui Lok Lok,2024-08-13,"9,580"
60,IND,Palak Arora,2024-08-13,"9,510"
61,TPE,Hsieh Pei Shan,2024-08-13,"9,380"
61,TPE,Lee Chih Chen,2024-08-13,"9,380"
63,UGA,Husina Kobugabe,2024-08-13,"9,260"
64,AUS,Kaitlyn Ea,2024-08-13,"8,930"
65,CHN,Bao Li Jing,2024-08-13,"8,530"
66,THA,Phattharin Aiamvareesrisakul,2024-08-13,"8,480"
67,HKG,Fan Ka Yan,2024-08-13,"8,400"
68,DEN,Amalie Cecilie Kudsk,2024-08-13,"8,270"
69,TPE,Hung En-Tzu,2024-08-13,"8,000"
70,MAS,Lai Pei Jing,2024-08-13,"7,800"
71,GER,Isabel Lohau,2024-08-13,"7,790"
72,SWE,Moa Sjoo,2024-08-13,"7,720"
73,JPN,Kokona Ishikawa,2024-08-13,"7,700"
74,TPE,Chiu Pin-Chian,2024-08-13,"7,620"
75,SCO,Julie Macpherson,2024-08-13,"7,170"
76,CHN,Huang Ke Xin,2024-08-13,"6,880"
77,GER,Linda Efler,2024-08-13,"6,710"
78,BRA,Jaqueline Lima,2024-08-13,"6,680"
79,ESP,Paula Lopez,2024-08-13,"6,600"
80,THA,Prinda Pattanawaritthipan,2024-08-13,"6,550"
81,IND,Nikki Rapria,2024-08-13,"6,470"
82,IND,Dhanyaa Nandakumar,2024-08-13,"6,150"
83,TPE,Hu Ling Fang,2024-08-13,"6,110"
84,GER,Julia Meyer,2024-08-13,"5,670"
85,MAS,Lee Zhi Qing,2024-08-13,"5,610"
86,TPE,Wang Szu-Min,2024-08-13,"5,330"
87,IND,Arul Bala Radhakrishnan,2024-08-13,"5,070"
87,IND,Gayathri Rani Jaiswal,2024-08-13,"5,070"
87,IND,Apoorva Gahlawat,2024-08-13,"5,070"
87,IND,Ishu Malik,2024-08-13,"5,070"
91,RSA,Amy Ackerman,2024-08-13,"5,010"
91,POL,Paulina Hankiewicz,2024-08-13,"5,010"
93,USA,Jennie Gai,2024-08-13,"4,970"
94,TPE,Hung Yi-Ting,2024-08-13,"4,880"
95,HKG,Lui Lok Lok,2024-08-13,"4,700"
96,AUS,Tiffany Ho,2024-08-13,"4,420"
97,CHN,Hua Xiao Bei,2024-08-13,"4,320"
98,IND,Sri Sai Sravya Lakkamraju,2024-08-13,"4,250"
98,IND,Kavya Gupta,2024-08-13,"4,250"
98,IND,Shrishti Gupta,2024-08-13,"4,250"
1,IND,Tanisha Crasto,2024-05-21,"48,620"
2,JPN,Rin Iwanaga,2024-05-21,"44,450"
3,CHN,Zhang Shu Xian,2024-05-21,"38,270"
4,CHN,Liu Sheng Shu,2024-05-21,"36,360"
5,CHN,Li Yi Jing,2024-05-21,"34,990"
6,KOR,Baek Ha Na,2024-05-21,"34,150"
7,CHN,Li Wen Mei,2024-05-21,"32,240"
8,THA,Jongkolphan Kititharakul,2024-05-21,"32,070"
9,JPN,Nami Matsuyama,2024-05-21,"30,400"
10,IND,Treesa Jolly,2024-05-21,"28,780"
11,TPE,Hsu Ya Ching,2024-05-21,"28,570"
12,AUS,Setyana Mapasa,2024-05-21,"28,430"
13,TPE,Lee Chia Hsin,2024-05-21,"28,370"
14,USA,Francesca Corbett,2024-05-21,"27,600"
15,JPN,Rena Miyaura,2024-05-21,"27,590"
16,HKG,Yeung Nga Ting,2024-05-21,"27,000"
17,NED,Debora Jille,2024-05-21,"26,740"
18,JPN,Mayu Matsumoto,2024-05-21,"26,500"
19,INA,Febriana Dwipuji Kusuma,2024-05-21,"26,370"
20,FRA,Margot Lambert,2024-05-21,"25,570"
21,BUL,Gabriela Stoeva,2024-05-21,"25,280"
22,INA,Meilysa Trias Puspitasari,2024-05-21,"25,130"
23,USA,Annie Xu,2024-05-21,"24,480"
24,IND,Rutaparna Panda,2024-05-21,"24,410"
25,USA,Paula Lynn Cao Hok,2024-05-21,"22,600"
26,CHN,Chen Qing Chen,2024-05-21,"22,400"
27,KOR,Kim So Yeong,2024-05-21,"21,910"
28,MAS,Tan Pearly,2024-05-21,"21,620"
29,DEN,Maiken Fruergaard,2024-05-21,"21,020"
30,TPE,Chang Ching Hui,2024-05-21,"21,000"
31,KOR,Lee Yu Lim,2024-05-21,"20,860"
32,INA,Lanny Tria Mayasari,2024-05-21,"20,020"
33,GER,Linda Efler,2024-05-21,"19,890"
34,MAS,Vivian Hoo,2024-05-21,"19,330"
35,INA,Jesita Putri Miantoro,2024-05-21,"18,750"
36,JPN,Rui Hirokami,2024-05-21,"18,210"
37,THA,Benyapa Aimsaard,2024-05-21,"17,920"
38,INA,Apriyani Rahayu,2024-05-21,"16,240"
39,TPE,Sung Shuo Yun,2024-05-21,"16,020"
40,JPN,Yuki Fukushima,2024-05-21,"15,820"
41,CHN,Keng Shu Liang,2024-05-21,"15,760"
42,TPE,Huang Yu-Hsun,2024-05-21,"13,520"
43,THA,Laksika Kanlaha,2024-05-21,"13,290"
44,CAN,Catherine Choi,2024-05-21,"13,120"
45,KOR,Jeong Na Eun,2024-05-21,"12,050"
46,IND,Priya Konjengbam,2024-05-21,"10,310"
46,IND,Simran Singhi,2024-05-21,"10,310"
48,MAS,Go Pei Kee,2024-05-21,"9,810"
49,IND,Ashwini Bhat K.,2024-05-21,"9,660"
50,UGA,Husina Kobugabe,2024-05-21,"9,260"
51,TPE,Hsu Yin-Hui,2024-05-21,"8,840"
52,DEN,Natasja P. Anthonisen,2024-05-21,"8,270"
52,DEN,Amalie Cecilie Kudsk,2024-05-21,"8,270"
54,TPE,Hung En-Tzu,2024-05-21,"8,000"
55,IND,Palak Arora,2024-05-21,"7,290"
55,TPE,Nicole Gonzales Chan,2024-05-21,"7,290"
57,CHN,Wang Ting Ge,2024-05-21,"7,190"
58,SCO,Julie Macpherson,2024-05-21,"7,170"
59,UKR,Polina Buhrova,2024-05-21,"6,940"
60,ESP,Paula Lopez,2024-05-21,"6,600"
61,IND,Nikki Rapria,2024-05-21,"6,470"
62,IND,Dhanyaa Nandakumar,2024-05-21,"6,150"
63,GER,Julia Meyer,2024-05-21,"5,670"
64,IND,Gayathri Rani Jaiswal,2024-05-21,"5,070"
64,IND,Apoorva Gahlawat,2024-05-21,"5,070"
64,IND,Ishu Malik,2024-05-21,"5,070"
64,IND,Arul Bala Radhakrishnan,2024-05-21,"5,070"
68,POL,Paulina Hankiewicz,2024-05-21,"5,010"
68,BRA,Jaqueline Lima,2024-05-21,"5,010"
68,RSA,Amy Ackerman,2024-05-21,"5,010"
71,HKG,Lui Lok Lok,2024-05-21,"4,700"
72,CHN,Chen Xiao Fei,2024-05-21,"4,680"
73,AUS,Tiffany Ho,2024-05-21,"4,420"
74,TPE,Cheng Yu-Pei,2024-05-21,"4,330"
75,IND,Kavya Gupta,2024-05-21,"4,250"
75,IND,Shrishti Gupta,2024-05-21,"4,250"
75,IND,Sri Sai Sravya Lakkamraju,2024-05-21,"4,250"
78,TPE,Wang Szu-Min,2024-05-21,"4,040"
79,UGA,Fadilah Shamika Mohamed Rafi,2024-05-21,"4,000"
80,AUS,Kaitlyn Ea,2024-05-21,"3,890"
80,TPE,Liu Chiao-Yun,2024-05-21,"3,890"
80,TPE,Hu Ling Fang,2024-05-21,"3,890"
83,JPN,Hina Osawa,2024-05-21,"3,850"
83,JPN,Kokona Ishikawa,2024-05-21,"3,850"
83,CHN,Bao Li Jing,2024-05-21,"3,850"
83,INA,Arlya Nabila Thesa Munggaran,2024-05-21,"3,850"
87,THA,Yataweemin Ketklieng,2024-05-21,"3,600"
87,HKG,Fan Ka Yan,2024-05-21,"3,600"
87,THA,Phattharin Aiamvareesrisakul,2024-05-21,"3,600"
90,IND,Ashritha Kandula,2024-05-21,"3,470"
91,IND,Keerthika Ch,2024-05-21,"3,400"
92,FRA,Elsa Jacob,2024-05-21,"3,340"
92,DEN,Julie Finne-Ipsen,2024-05-21,"3,340"
92,AUT,Serena Au Yeong,2024-05-21,"3,340"
92,POL,Anastasia Khomich,2024-05-21,"3,340"
96,INA,Sofy Al Mushira Asharunnisa,2024-05-21,"3,030"
96,TPE,Lin Chih-Chun,2024-05-21,"3,030"
96,CHN,Huang Ke Xin,2024-05-21,"3,030"
96,JPN,Maiko Kawazoe,2024-05-21,"3,030"
100,MAS,Anna Ching Yik Cheong,2024-05-21,"3,000"
1,JPN,Rin Iwanaga,2024-05-28,"53,650"
2,IND,Tanisha Crasto,2024-05-28,"48,620"
3,CHN,Li Yi Jing,2024-05-28,"40,030"
4,CHN,Zhang Shu Xian,2024-05-28,"38,270"
5,CHN,Liu Sheng Shu,2024-05-28,"36,360"
6,KOR,Baek Ha Na,2024-05-28,"34,150"
7,AUS,Setyana Mapasa,2024-05-28,"33,470"
8,IND,Treesa Jolly,2024-05-28,"32,380"
9,CHN,Li Wen Mei,2024-05-28,"32,240"
10,THA,Jongkolphan Kititharakul,2024-05-28,"32,070"
11,BUL,Gabriela Stoeva,2024-05-28,"31,700"
12,USA,Francesca Corbett,2024-05-28,"31,200"
13,JPN,Nami Matsuyama,2024-05-28,"30,400"
14,INA,Febriana Dwipuji Kusuma,2024-05-28,"29,970"
15,KOR,Lee Yu Lim,2024-05-28,"28,660"
16,TPE,Hsu Ya Ching,2024-05-28,"28,570"
17,TPE,Lee Chia Hsin,2024-05-28,"28,370"
18,MAS,Tan Pearly,2024-05-28,"28,040"
19,JPN,Rena Miyaura,2024-05-28,"27,590"
20,HKG,Yeung Nga Ting,2024-05-28,"27,000"
21,NED,Debora Jille,2024-05-28,"26,740"
22,IND,Rutaparna Panda,2024-05-28,"26,630"
23,JPN,Mayu Matsumoto,2024-05-28,"26,500"
24,FRA,Margot Lambert,2024-05-28,"25,570"
25,INA,Meilysa Trias Puspitasari,2024-05-28,"25,130"
26,TPE,Chang Ching Hui,2024-05-28,"24,600"
27,USA,Annie Xu,2024-05-28,"24,480"
28,USA,Paula Lynn Cao Hok,2024-05-28,"22,600"
29,CHN,Chen Qing Chen,2024-05-28,"22,400"
30,KOR,Kim So Yeong,2024-05-28,"21,910"
31,MAS,Vivian Hoo,2024-05-28,"21,550"
32,TPE,Sung Shuo Yun,2024-05-28,"21,060"
33,DEN,Maiken Fruergaard,2024-05-28,"21,020"
34,CHN,Keng Shu Liang,2024-05-28,"20,800"
35,INA,Lanny Tria Mayasari,2024-05-28,"20,020"
36,GER,Linda Efler,2024-05-28,"19,890"
37,INA,Jesita Putri Miantoro,2024-05-28,"18,750"
38,JPN,Rui Hirokami,2024-05-28,"18,210"
39,THA,Benyapa Aimsaard,2024-05-28,"17,920"
40,THA,Laksika Kanlaha,2024-05-28,"16,890"
41,INA,Apriyani Rahayu,2024-05-28,"16,240"
42,JPN,Yuki Fukushima,2024-05-28,"15,820"
43,TPE,Huang Yu-Hsun,2024-05-28,"15,740"
44,IND,Simran Singhi,2024-05-28,"13,910"
45,MAS,Go Pei Kee,2024-05-28,"13,410"
46,CAN,Catherine Choi,2024-05-28,"13,120"
47,TPE,Hsu Yin-Hui,2024-05-28,"12,440"
48,KOR,Jeong Na Eun,2024-05-28,"12,050"
49,IND,Priya Konjengbam,2024-05-28,"10,310"
50,IND,Ashwini Bhat K.,2024-05-28,"9,660"
51,TPE,Nicole Gonzales Chan,2024-05-28,"9,510"
51,IND,Palak Arora,2024-05-28,"9,510"
53,UGA,Husina Kobugabe,2024-05-28,"9,260"
54,UKR,Polina Buhrova,2024-05-28,"9,160"
55,DEN,Natasja P. Anthonisen,2024-05-28,"8,270"
55,DEN,Amalie Cecilie Kudsk,2024-05-28,"8,270"
57,TPE,Hung En-Tzu,2024-05-28,"8,000"
58,CHN,Wang Ting Ge,2024-05-28,"7,190"
59,SCO,Julie Macpherson,2024-05-28,"7,170"
60,ESP,Paula Lopez,2024-05-28,"6,600"
61,TPE,Cheng Yu-Pei,2024-05-28,"6,550"
62,IND,Nikki Rapria,2024-05-28,"6,470"
63,IND,Dhanyaa Nandakumar,2024-05-28,"6,150"
64,TPE,Hu Ling Fang,2024-05-28,"6,110"
65,HKG,Fan Ka Yan,2024-05-28,"5,820"
