Rank,Country/Territory,Name,Date,Points Accumulated
45,SWE,Felix Burestedt,2021-10-26,"4,420"
46,DEN,Magnus Johannesen,2021-10-26,"4,040"
47,GER,Kai Schaefer,2021-10-26,"3,780"
47,CAN,Xiaodong Sheng,2021-10-26,"3,780"
47,FRA,Christo Popov,2021-10-26,"3,780"
50,FRA,Lucas Claerbout,2021-10-26,"3,260"
50,GER,Max Weisskirchen,2021-10-26,"3,260"
52,INA,Anthony Sinisuka Ginting,2021-10-26,"3,000"
52,TPE,Wang Tzu Wei,2021-10-26,"3,000"
52,JPN,Koki Watanabe,2021-10-26,"3,000"
52,KOR,Heo Kwang Hee,2021-10-26,"3,000"
52,ENG,Toby Penty,2021-10-26,"3,000"
52,SGP,Loh Kean Yew,2021-10-26,"3,000"
58,MAS,Soong Joo Ven,2021-10-26,"2,960"
58,RUS,Sergey Sirant,2021-10-26,"2,960"
60,MAS,Ng Tze Yong,2021-10-26,"2,750"
61,CAN,B. R. Sankeerth,2021-10-26,"2,180"
61,ENG,Alex Lane,2021-10-26,"2,180"
61,ENG,Johnnie Torjussen,2021-10-26,"2,180"
64,IND,Chirag Sen,2021-10-26,"2,110"
64,IND,Kiran George,2021-10-26,"2,110"
64,DEN,Philip Illum Klindt,2021-10-26,"2,110"
67,MAS,Leong Jun Hao,2021-10-26,"1,670"
67,INA,Ihsan Maulana Mustofa,2021-10-26,"1,670"
67,CAN,Jason Anthony Ho-Shue,2021-10-26,"1,670"
67,ESP,Luís Enrique Peñalver,2021-10-26,"1,670"
67,MRI,Georges Julien Paul,2021-10-26,"1,670"
67,ESP,Alvaro Vazquez,2021-10-26,"1,670"
67,EST,Raul Must,2021-10-26,"1,670"
67,ESP,Alejandro Alcala,2021-10-26,"1,670"
67,BEL,Maxime Moreels,2021-10-26,"1,670"
67,DEN,Jeppe Bruun,2021-10-26,"1,670"
67,ESP,Carlos Piris,2021-10-26,"1,670"
78,IND,Mithun Manjunath,2021-10-26,"1,290"
78,NZL,Abhinav Manota,2021-10-26,"1,290"
78,FRA,Yanis Gaudin,2021-10-26,"1,290"
81,DEN,Kim Bruun,2021-10-26,510
81,IND,Subhankar Dey,2021-10-26,510
81,GER,Samuel Hsiao,2021-10-26,510
81,ITA,Fabio Caponio,2021-10-26,510
81,AUT,Luka Wraber,2021-10-26,510
81,IND,Alap Mishra,2021-10-26,510
81,SUI,Christian Kirchmayr,2021-10-26,510
81,AZE,Ade Resky Dwicahyo,2021-10-26,510
81,BEL,Julien Carraggi,2021-10-26,510
81,MEX,Lino Munoz,2021-10-26,510
81,IND,B.M.Rahul Bharadwaj,2021-10-26,510
81,FRA,Thomas Fourcade,2021-10-26,510
81,ENG,Harry Huang,2021-10-26,510
94,IND,Shreyansh Jaiswal,2021-10-26,240
94,DEN,Søren Toft,2021-10-26,240
94,DEN,David Kim,2021-10-26,240
94,ALG,Youcef Sabri Medel,2021-10-26,240
94,FRA,Grégoire Deschamp,2021-10-26,240
94,FRA,Enogat Roy,2021-10-26,240
94,DEN,Martin Bundgaard,2021-10-26,240
1,DEN,Viktor Axelsen,2021-03-30,"17,200"
2,MAS,Lee Zii Jia,2021-03-30,"16,900"
3,THA,Kunlavut Vitidsarn,2021-03-30,"12,800"
4,NED,Mark Caljouw,2021-03-30,"11,660"
5,IND,Kidambi Srikanth,2021-03-30,"10,930"
6,FRA,Toma Junior Popov,2021-03-30,"10,170"
7,FRA,Thomas Rouxel,2021-03-30,"9,660"
8,DEN,Hans-Kristian Solberg Vittinghus,2021-03-30,"8,650"
8,IND,Sai Praneeth B.,2021-03-30,"8,650"
10,DEN,Anders Antonsen,2021-03-30,"8,400"
11,IND,Lakshya Sen,2021-03-30,"8,270"
11,THA,Sitthikom Thammasin,2021-03-30,"8,270"
13,DEN,Rasmus Gemke,2021-03-30,"7,550"
14,IND,Prannoy H. S.,2021-03-30,"6,980"
14,IRL,Nhat Nguyen,2021-03-30,"6,980"
16,THA,Kantaphon Wangcharoen,2021-03-30,"6,850"
17,JPN,Kanta Tsuneyama,2021-03-30,"6,600"
17,JPN,Kento Momota,2021-03-30,"6,600"
19,IND,Sameer Verma,2021-03-30,"6,470"
20,FRA,Brice Leverdez,2021-03-30,"6,030"
21,CAN,Brian Yang,2021-03-30,"5,750"
21,ESP,Pablo Abian,2021-03-30,"5,750"
21,THA,Khosit Phetpradab,2021-03-30,"5,750"
24,IND,Parupalli Kashyap,2021-03-30,"5,180"
24,BRA,Ygor Coelho,2021-03-30,"5,180"
26,IND,Ajay Jayaram,2021-03-30,"5,140"
27,INA,Jonatan Christie,2021-03-30,"4,800"
28,DEN,Mads Christophersen,2021-03-30,"4,680"
29,MAS,Liew Daren,2021-03-30,"4,670"
29,ISR,Misha Zilberman,2021-03-30,"4,670"
31,INA,Shesar Hiren Rhustavito,2021-03-30,"3,850"
32,CAN,Xiaodong Sheng,2021-03-30,"3,780"
33,DEN,Victor Svendsen,2021-03-30,"3,260"
34,NED,Joran Kweekel,2021-03-30,"3,030"
34,DEN,Ditlev Jaeger Holm,2021-03-30,"3,030"
36,JPN,Kenta Nishimoto,2021-03-30,"3,000"
36,JPN,Koki Watanabe,2021-03-30,"3,000"
36,ENG,Toby Penty,2021-03-30,"3,000"
39,MAS,Soong Joo Ven,2021-03-30,"2,960"
39,RUS,Sergey Sirant,2021-03-30,"2,960"
41,IND,Sourabh Verma,2021-03-30,"2,750"
42,FRA,Christo Popov,2021-03-30,"2,110"
42,IND,Kiran George,2021-03-30,"2,110"
42,DEN,Philip Illum Klindt,2021-03-30,"2,110"
42,MAS,Cheam June Wei,2021-03-30,"2,110"
42,IND,Chirag Sen,2021-03-30,"2,110"
42,GER,Kai Schaefer,2021-03-30,"2,110"
48,CAN,Jason Anthony Ho-Shue,2021-03-30,"1,670"
48,SWE,Felix Burestedt,2021-03-30,"1,670"
50,DEN,Magnus Johannesen,2021-03-30,"1,290"
50,FRA,Yanis Gaudin,2021-03-30,"1,290"
50,NZL,Abhinav Manota,2021-03-30,"1,290"
50,INA,Chico Aura Dwi Wardoyo,2021-03-30,"1,290"
50,IND,Mithun Manjunath,2021-03-30,"1,290"
55,MEX,Lino Munoz,2021-03-30,510
55,ENG,Harry Huang,2021-03-30,510
55,FRA,Thomas Fourcade,2021-03-30,510
55,IND,B.M.Rahul Bharadwaj,2021-03-30,510
55,BEL,Julien Carraggi,2021-03-30,510
55,AZE,Ade Resky Dwicahyo,2021-03-30,510
55,ENG,Johnnie Torjussen,2021-03-30,510
55,ENG,Alex Lane,2021-03-30,510
55,SUI,Christian Kirchmayr,2021-03-30,510
55,AUT,Luka Wraber,2021-03-30,510
55,ITA,Fabio Caponio,2021-03-30,510
55,CAN,B. R. Sankeerth,2021-03-30,510
55,GER,Max Weisskirchen,2021-03-30,510
55,GER,Samuel Hsiao,2021-03-30,510
55,FRA,Lucas Claerbout,2021-03-30,510
55,IND,Subhankar Dey,2021-03-30,510
55,DEN,Kim Bruun,2021-03-30,510
55,IND,Alap Mishra,2021-03-30,510
73,DEN,Martin Bundgaard,2021-03-30,240
73,DEN,Mads Thøgersen,2021-03-30,240
73,FRA,Enogat Roy,2021-03-30,240
73,FRA,Grégoire Deschamp,2021-03-30,240
73,DEN,David Kim,2021-03-30,240
73,DEN,Søren Toft,2021-03-30,240
73,IND,Shreyansh Jaiswal,2021-03-30,240
73,ALG,Youcef Sabri Medel,2021-03-30,240
81,BUL,Iliyan Stoynov,2021-03-30,100
81,MAR,Driss Bourroum,2021-03-30,100
81,FRA,Louis Ducrot,2021-03-30,100
81,ALG,Koceila Mammeri,2021-03-30,100
81,FRA,Simon Baron-Vezilier,2021-03-30,100
81,FRA,Amaury Lievre,2021-03-30,100
81,GER,Brian Holtschke,2021-03-30,100
81,DOM,Cesar Adonis Brito Gonzalez,2021-03-30,100
81,BEL,Erik Jr Timmerman,2021-03-30,100
81,ALG,Mohamed Abderrahime Belarbi,2021-03-30,100
81,FRA,Valentin Singer,2021-03-30,100
81,ALG,Adel Hamek,2021-03-30,100
81,DEN,Karan Rajan Rajarajan,2021-03-30,100
1,DEN,Viktor Axelsen,2021-11-30,"48,180"
2,MAS,Lee Zii Jia,2021-11-30,"39,620"
3,IND,Kidambi Srikanth,2021-11-30,"37,310"
4,DEN,Rasmus Gemke,2021-11-30,"34,360"
5,FRA,Toma Junior Popov,2021-11-30,"33,750"
6,IND,Lakshya Sen,2021-11-30,"32,860"
7,JPN,Kento Momota,2021-11-30,"32,600"
8,THA,Kunlavut Vitidsarn,2021-11-30,"32,550"
9,DEN,Anders Antonsen,2021-11-30,"31,810"
10,SGP,Loh Kean Yew,2021-11-30,"31,040"
11,TPE,Chou Tien Chen,2021-11-30,"30,670"
12,JPN,Kanta Tsuneyama,2021-11-30,"29,860"
13,INA,Shesar Hiren Rhustavito,2021-11-30,"26,920"
14,FRA,Thomas Rouxel,2021-11-30,"26,660"
15,INA,Jonatan Christie,2021-11-30,"24,120"
16,IND,Prannoy H. S.,2021-11-30,"23,910"
17,HKG,Lee Cheuk Yiu,2021-11-30,"23,710"
18,THA,Kantaphon Wangcharoen,2021-11-30,"23,210"
19,HKG,Ng Ka Long Angus,2021-11-30,"23,210"
20,DEN,Hans-Kristian Solberg Vittinghus,2021-11-30,"22,570"
21,JPN,Kenta Nishimoto,2021-11-30,"21,310"
22,IND,Sai Praneeth B.,2021-11-30,"20,910"
23,MAS,Liew Daren,2021-11-30,"20,010"
24,TPE,Wang Tzu Wei,2021-11-30,"18,380"
25,INA,Tommy Sugiarto,2021-11-30,"17,660"
26,IND,Sameer Verma,2021-11-30,"17,390"
27,IND,Parupalli Kashyap,2021-11-30,"16,500"
28,FRA,Brice Leverdez,2021-11-30,"15,570"
29,INA,Chico Aura Dwi Wardoyo,2021-11-30,"14,700"
30,NED,Mark Caljouw,2021-11-30,"14,320"
31,THA,Sitthikom Thammasin,2021-11-30,"13,930"
32,BRA,Ygor Coelho,2021-11-30,"13,910"
33,IND,Sourabh Verma,2021-11-30,"13,670"
34,ISR,Misha Zilberman,2021-11-30,"13,400"
35,KOR,Heo Kwang Hee,2021-11-30,"13,360"
36,IRL,Nhat Nguyen,2021-11-30,"13,240"
37,JPN,Koki Watanabe,2021-11-30,"12,540"
38,FRA,Christo Popov,2021-11-30,"11,240"
39,KOR,Lee Dong Keun,2021-11-30,"11,160"
40,ESP,Pablo Abian,2021-11-30,"10,720"
41,CAN,Brian Yang,2021-11-30,"10,630"
42,INA,Anthony Sinisuka Ginting,2021-11-30,"8,660"
43,DEN,Mads Christophersen,2021-11-30,"8,530"
44,DEN,Victor Svendsen,2021-11-30,"8,230"
45,IND,Ajay Jayaram,2021-11-30,"7,360"
46,SWE,Felix Burestedt,2021-11-30,"6,640"
47,MAS,Cheam June Wei,2021-11-30,"5,960"
48,NED,Joran Kweekel,2021-11-30,"5,780"
49,THA,Khosit Phetpradab,2021-11-30,"5,750"
50,CHN,Lu Guang Zu,2021-11-30,"4,800"
51,DEN,Ditlev Jaeger Holm,2021-11-30,"4,700"
52,DEN,Magnus Johannesen,2021-11-30,"4,040"
53,ESP,Luís Enrique Peñalver,2021-11-30,"3,890"
54,GER,Kai Schaefer,2021-11-30,"3,780"
54,CAN,Xiaodong Sheng,2021-11-30,"3,780"
56,JPN,Kodai Naraoka,2021-11-30,"3,600"
57,FRA,Lucas Claerbout,2021-11-30,"3,260"
57,GER,Max Weisskirchen,2021-11-30,"3,260"
59,INA,Henrikho Wibowo Kho,2021-11-30,"3,000"
59,ENG,Toby Penty,2021-11-30,"3,000"
61,MAS,Soong Joo Ven,2021-11-30,"2,960"
61,RUS,Sergey Sirant,2021-11-30,"2,960"
63,MAS,Ng Tze Yong,2021-11-30,"2,750"
64,IND,Subhankar Dey,2021-11-30,"2,730"
65,CAN,B. R. Sankeerth,2021-11-30,"2,180"
65,ENG,Alex Lane,2021-11-30,"2,180"
65,ENG,Johnnie Torjussen,2021-11-30,"2,180"
68,IND,Chirag Sen,2021-11-30,"2,110"
68,IND,Kiran George,2021-11-30,"2,110"
68,DEN,Philip Illum Klindt,2021-11-30,"2,110"
71,MAS,Leong Jun Hao,2021-11-30,"1,670"
71,INA,Ihsan Maulana Mustofa,2021-11-30,"1,670"
71,CAN,Jason Anthony Ho-Shue,2021-11-30,"1,670"
71,MRI,Georges Julien Paul,2021-11-30,"1,670"
71,ESP,Alvaro Vazquez,2021-11-30,"1,670"
71,EST,Raul Must,2021-11-30,"1,670"
71,ESP,Alejandro Alcala,2021-11-30,"1,670"
71,BEL,Maxime Moreels,2021-11-30,"1,670"
71,DEN,Jeppe Bruun,2021-11-30,"1,670"
71,ESP,Carlos Piris,2021-11-30,"1,670"
81,IND,Mithun Manjunath,2021-11-30,"1,290"
81,NZL,Abhinav Manota,2021-11-30,"1,290"
81,FRA,Yanis Gaudin,2021-11-30,"1,290"
84,DEN,Kim Bruun,2021-11-30,510
84,GER,Samuel Hsiao,2021-11-30,510
84,ITA,Fabio Caponio,2021-11-30,510
84,AUT,Luka Wraber,2021-11-30,510
84,IND,Alap Mishra,2021-11-30,510
84,SUI,Christian Kirchmayr,2021-11-30,510
84,AZE,Ade Resky Dwicahyo,2021-11-30,510
84,BEL,Julien Carraggi,2021-11-30,510
84,MEX,Lino Munoz,2021-11-30,510
84,IND,B.M.Rahul Bharadwaj,2021-11-30,510
84,FRA,Thomas Fourcade,2021-11-30,510
84,ENG,Harry Huang,2021-11-30,510
96,IND,Shreyansh Jaiswal,2021-11-30,240
96,DEN,Søren Toft,2021-11-30,240
96,DEN,David Kim,2021-11-30,240
96,ALG,Youcef Sabri Medel,2021-11-30,240
96,FRA,Grégoire Deschamp,2021-11-30,240
1,DEN,Viktor Axelsen,2021-03-09,"7,000"
2,THA,Kunlavut Vitidsarn,2021-03-09,"5,950"
3,MAS,Lee Zii Jia,2021-03-09,"4,900"
3,IND,Kidambi Srikanth,2021-03-09,"4,900"
5,THA,Kantaphon Wangcharoen,2021-03-09,"3,850"
5,INA,Shesar Hiren Rhustavito,2021-03-09,"3,850"
5,IND,Sai Praneeth B.,2021-03-09,"3,850"
5,IND,Ajay Jayaram,2021-03-09,"3,850"
9,CAN,Brian Yang,2021-03-09,"2,750"
9,DEN,Victor Svendsen,2021-03-09,"2,750"
9,ESP,Pablo Abian,2021-03-09,"2,750"
9,NED,Mark Caljouw,2021-03-09,"2,750"
9,DEN,Rasmus Gemke,2021-03-09,"2,750"
9,THA,Khosit Phetpradab,2021-03-09,"2,750"
9,FRA,Thomas Rouxel,2021-03-09,"2,750"
9,IND,Sourabh Verma,2021-03-09,"2,750"
17,SWE,Felix Burestedt,2021-03-09,"1,670"
17,CAN,Xiaodong Sheng,2021-03-09,"1,670"
17,IND,Lakshya Sen,2021-03-09,"1,670"
17,FRA,Toma Junior Popov,2021-03-09,"1,670"
17,RUS,Sergey Sirant,2021-03-09,"1,670"
17,IRL,Nhat Nguyen,2021-03-09,"1,670"
17,IND,Prannoy H. S.,2021-03-09,"1,670"
17,IND,Sameer Verma,2021-03-09,"1,670"
17,IND,Parupalli Kashyap,2021-03-09,"1,670"
17,MAS,Soong Joo Ven,2021-03-09,"1,670"
17,CAN,Jason Anthony Ho-Shue,2021-03-09,"1,670"
17,THA,Sitthikom Thammasin,2021-03-09,"1,670"
17,BRA,Ygor Coelho,2021-03-09,"1,670"
17,ISR,Misha Zilberman,2021-03-09,"1,670"
17,MAS,Liew Daren,2021-03-09,"1,670"
1,MAS,Lee Zii Jia,2021-11-23,"36,620"
2,DEN,Viktor Axelsen,2021-11-23,"36,180"
3,IND,Kidambi Srikanth,2021-11-23,"32,510"
4,FRA,Toma Junior Popov,2021-11-23,"30,750"
5,IND,Lakshya Sen,2021-11-23,"29,860"
6,THA,Kunlavut Vitidsarn,2021-11-23,"29,550"
7,JPN,Kento Momota,2021-11-23,"27,800"
8,DEN,Rasmus Gemke,2021-11-23,"25,960"
9,TPE,Chou Tien Chen,2021-11-23,"25,870"
10,DEN,Anders Antonsen,2021-11-23,"25,210"
11,JPN,Kanta Tsuneyama,2021-11-23,"25,060"
12,FRA,Thomas Rouxel,2021-11-23,"23,660"
13,INA,Shesar Hiren Rhustavito,2021-11-23,"22,120"
14,IND,Prannoy H. S.,2021-11-23,"20,910"
15,SGP,Loh Kean Yew,2021-11-23,"20,840"
16,HKG,Lee Cheuk Yiu,2021-11-23,"20,710"
17,THA,Kantaphon Wangcharoen,2021-11-23,"20,210"
18,HKG,Ng Ka Long Angus,2021-11-23,"20,210"
19,IND,Sameer Verma,2021-11-23,"17,390"
20,MAS,Liew Daren,2021-11-23,"17,010"
21,DEN,Hans-Kristian Solberg Vittinghus,2021-11-23,"15,970"
22,INA,Jonatan Christie,2021-11-23,"15,720"
23,FRA,Brice Leverdez,2021-11-23,"15,570"
24,JPN,Kenta Nishimoto,2021-11-23,"14,710"
25,INA,Tommy Sugiarto,2021-11-23,"14,660"
26,NED,Mark Caljouw,2021-11-23,"14,320"
27,IND,Sai Praneeth B.,2021-11-23,"14,310"
28,BRA,Ygor Coelho,2021-11-23,"13,910"
29,IND,Sourabh Verma,2021-11-23,"13,670"
30,TPE,Wang Tzu Wei,2021-11-23,"13,580"
31,IND,Parupalli Kashyap,2021-11-23,"13,500"
32,ISR,Misha Zilberman,2021-11-23,"13,400"
33,KOR,Heo Kwang Hee,2021-11-23,"13,360"
34,IRL,Nhat Nguyen,2021-11-23,"13,240"
35,KOR,Lee Dong Keun,2021-11-23,"11,160"
36,THA,Sitthikom Thammasin,2021-11-23,"10,930"
37,ESP,Pablo Abian,2021-11-23,"10,720"
38,CAN,Brian Yang,2021-11-23,"10,630"
39,INA,Chico Aura Dwi Wardoyo,2021-11-23,"9,900"
40,JPN,Koki Watanabe,2021-11-23,"9,540"
41,DEN,Mads Christophersen,2021-11-23,"8,530"
42,DEN,Victor Svendsen,2021-11-23,"8,230"
43,IND,Ajay Jayaram,2021-11-23,"7,360"
44,SWE,Felix Burestedt,2021-11-23,"6,640"
45,FRA,Christo Popov,2021-11-23,"6,440"
46,MAS,Cheam June Wei,2021-11-23,"5,960"
47,NED,Joran Kweekel,2021-11-23,"5,780"
48,THA,Khosit Phetpradab,2021-11-23,"5,750"
49,INA,Anthony Sinisuka Ginting,2021-11-23,"5,660"
50,CHN,Lu Guang Zu,2021-11-23,"4,800"
51,DEN,Ditlev Jaeger Holm,2021-11-23,"4,700"
52,DEN,Magnus Johannesen,2021-11-23,"4,040"
53,ESP,Luís Enrique Peñalver,2021-11-23,"3,890"
54,GER,Kai Schaefer,2021-11-23,"3,780"
54,CAN,Xiaodong Sheng,2021-11-23,"3,780"
56,JPN,Kodai Naraoka,2021-11-23,"3,600"
57,FRA,Lucas Claerbout,2021-11-23,"3,260"
57,GER,Max Weisskirchen,2021-11-23,"3,260"
59,ENG,Toby Penty,2021-11-23,"3,000"
60,MAS,Soong Joo Ven,2021-11-23,"2,960"
60,RUS,Sergey Sirant,2021-11-23,"2,960"
62,MAS,Ng Tze Yong,2021-11-23,"2,750"
63,IND,Subhankar Dey,2021-11-23,"2,730"
64,CAN,B. R. Sankeerth,2021-11-23,"2,180"
64,ENG,Alex Lane,2021-11-23,"2,180"
64,ENG,Johnnie Torjussen,2021-11-23,"2,180"
67,IND,Chirag Sen,2021-11-23,"2,110"
67,IND,Kiran George,2021-11-23,"2,110"
67,DEN,Philip Illum Klindt,2021-11-23,"2,110"
70,MAS,Leong Jun Hao,2021-11-23,"1,670"
70,INA,Ihsan Maulana Mustofa,2021-11-23,"1,670"
70,CAN,Jason Anthony Ho-Shue,2021-11-23,"1,670"
70,MRI,Georges Julien Paul,2021-11-23,"1,670"
70,ESP,Alvaro Vazquez,2021-11-23,"1,670"
70,EST,Raul Must,2021-11-23,"1,670"
70,ESP,Alejandro Alcala,2021-11-23,"1,670"
70,BEL,Maxime Moreels,2021-11-23,"1,670"
70,DEN,Jeppe Bruun,2021-11-23,"1,670"
70,ESP,Carlos Piris,2021-11-23,"1,670"
80,IND,Mithun Manjunath,2021-11-23,"1,290"
80,NZL,Abhinav Manota,2021-11-23,"1,290"
80,FRA,Yanis Gaudin,2021-11-23,"1,290"
83,DEN,Kim Bruun,2021-11-23,510
83,GER,Samuel Hsiao,2021-11-23,510
83,ITA,Fabio Caponio,2021-11-23,510
83,AUT,Luka Wraber,2021-11-23,510
83,IND,Alap Mishra,2021-11-23,510
83,SUI,Christian Kirchmayr,2021-11-23,510
83,AZE,Ade Resky Dwicahyo,2021-11-23,510
83,BEL,Julien Carraggi,2021-11-23,510
83,MEX,Lino Munoz,2021-11-23,510
83,IND,B.M.Rahul Bharadwaj,2021-11-23,510
83,FRA,Thomas Fourcade,2021-11-23,510
83,ENG,Harry Huang,2021-11-23,510
95,IND,Shreyansh Jaiswal,2021-11-23,240
95,DEN,Søren Toft,2021-11-23,240
95,DEN,David Kim,2021-11-23,240
95,ALG,Youcef Sabri Medel,2021-11-23,240
95,FRA,Grégoire Deschamp,2021-11-23,240
95,FRA,Enogat Roy,2021-11-23,240
1,MAS,Lee Zii Jia,2021-11-09,"33,960"
2,DEN,Viktor Axelsen,2021-11-09,"31,860"
3,FRA,Toma Junior Popov,2021-11-09,"26,430"
4,IND,Lakshya Sen,2021-11-09,"25,540"
5,IND,Kidambi Srikanth,2021-11-09,"24,810"
6,THA,Kunlavut Vitidsarn,2021-11-09,"23,500"
7,JPN,Kanta Tsuneyama,2021-11-09,"22,400"
8,FRA,Thomas Rouxel,2021-11-09,"21,000"
9,DEN,Rasmus Gemke,2021-11-09,"19,910"
10,TPE,Chou Tien Chen,2021-11-09,"18,170"
11,HKG,Lee Cheuk Yiu,2021-11-09,"18,050"
12,INA,Shesar Hiren Rhustavito,2021-11-09,"17,800"
13,THA,Kantaphon Wangcharoen,2021-11-09,"17,550"
14,IND,Sameer Verma,2021-11-09,"17,390"
15,JPN,Kento Momota,2021-11-09,"16,800"
16,SGP,Loh Kean Yew,2021-11-09,"16,520"
17,DEN,Anders Antonsen,2021-11-09,"15,860"
18,FRA,Brice Leverdez,2021-11-09,"15,570"
19,IND,Prannoy H. S.,2021-11-09,"14,860"
20,MAS,Liew Daren,2021-11-09,"14,350"
21,NED,Mark Caljouw,2021-11-09,"14,320"
22,HKG,Ng Ka Long Angus,2021-11-09,"14,160"
23,BRA,Ygor Coelho,2021-11-09,"13,910"
24,IND,Sourabh Verma,2021-11-09,"13,670"
25,ISR,Misha Zilberman,2021-11-09,"13,400"
26,IRL,Nhat Nguyen,2021-11-09,"13,240"
27,JPN,Kenta Nishimoto,2021-11-09,"12,050"
28,INA,Tommy Sugiarto,2021-11-09,"12,000"
29,DEN,Hans-Kristian Solberg Vittinghus,2021-11-09,"11,650"
29,IND,Sai Praneeth B.,2021-11-09,"11,650"
31,INA,Jonatan Christie,2021-11-09,"11,400"
32,KOR,Lee Dong Keun,2021-11-09,"11,160"
33,TPE,Wang Tzu Wei,2021-11-09,"10,920"
34,IND,Parupalli Kashyap,2021-11-09,"10,840"
35,ESP,Pablo Abian,2021-11-09,"10,720"
36,KOR,Heo Kwang Hee,2021-11-09,"10,700"
37,CAN,Brian Yang,2021-11-09,"10,630"
38,DEN,Mads Christophersen,2021-11-09,"8,530"
39,THA,Sitthikom Thammasin,2021-11-09,"8,270"
40,DEN,Victor Svendsen,2021-11-09,"8,230"
41,IND,Ajay Jayaram,2021-11-09,"7,360"
42,INA,Chico Aura Dwi Wardoyo,2021-11-09,"7,240"
43,SWE,Felix Burestedt,2021-11-09,"6,640"
44,MAS,Cheam June Wei,2021-11-09,"5,960"
45,NED,Joran Kweekel,2021-11-09,"5,780"
46,THA,Khosit Phetpradab,2021-11-09,"5,750"
47,JPN,Koki Watanabe,2021-11-09,"5,220"
48,CHN,Lu Guang Zu,2021-11-09,"4,800"
49,DEN,Ditlev Jaeger Holm,2021-11-09,"4,700"
50,DEN,Magnus Johannesen,2021-11-09,"4,040"
51,ESP,Luís Enrique Peñalver,2021-11-09,"3,890"
52,GER,Kai Schaefer,2021-11-09,"3,780"
52,CAN,Xiaodong Sheng,2021-11-09,"3,780"
52,FRA,Christo Popov,2021-11-09,"3,780"
55,JPN,Kodai Naraoka,2021-11-09,"3,600"
56,FRA,Lucas Claerbout,2021-11-09,"3,260"
56,GER,Max Weisskirchen,2021-11-09,"3,260"
58,INA,Anthony Sinisuka Ginting,2021-11-09,"3,000"
58,ENG,Toby Penty,2021-11-09,"3,000"
60,MAS,Soong Joo Ven,2021-11-09,"2,960"
60,RUS,Sergey Sirant,2021-11-09,"2,960"
62,MAS,Ng Tze Yong,2021-11-09,"2,750"
63,IND,Subhankar Dey,2021-11-09,"2,730"
64,CAN,B. R. Sankeerth,2021-11-09,"2,180"
64,ENG,Alex Lane,2021-11-09,"2,180"
64,ENG,Johnnie Torjussen,2021-11-09,"2,180"
67,IND,Chirag Sen,2021-11-09,"2,110"
67,IND,Kiran George,2021-11-09,"2,110"
67,DEN,Philip Illum Klindt,2021-11-09,"2,110"
70,MAS,Leong Jun Hao,2021-11-09,"1,670"
70,INA,Ihsan Maulana Mustofa,2021-11-09,"1,670"
70,CAN,Jason Anthony Ho-Shue,2021-11-09,"1,670"
70,MRI,Georges Julien Paul,2021-11-09,"1,670"
70,ESP,Alvaro Vazquez,2021-11-09,"1,670"
70,EST,Raul Must,2021-11-09,"1,670"
70,ESP,Alejandro Alcala,2021-11-09,"1,670"
70,BEL,Maxime Moreels,2021-11-09,"1,670"
70,DEN,Jeppe Bruun,2021-11-09,"1,670"
70,ESP,Carlos Piris,2021-11-09,"1,670"
80,IND,Mithun Manjunath,2021-11-09,"1,290"
80,NZL,Abhinav Manota,2021-11-09,"1,290"
80,FRA,Yanis Gaudin,2021-11-09,"1,290"
83,DEN,Kim Bruun,2021-11-09,510
83,GER,Samuel Hsiao,2021-11-09,510
83,ITA,Fabio Caponio,2021-11-09,510
83,AUT,Luka Wraber,2021-11-09,510
83,IND,Alap Mishra,2021-11-09,510
83,SUI,Christian Kirchmayr,2021-11-09,510
83,AZE,Ade Resky Dwicahyo,2021-11-09,510
83,BEL,Julien Carraggi,2021-11-09,510
83,MEX,Lino Munoz,2021-11-09,510
83,IND,B.M.Rahul Bharadwaj,2021-11-09,510
83,FRA,Thomas Fourcade,2021-11-09,510
83,ENG,Harry Huang,2021-11-09,510
95,IND,Shreyansh Jaiswal,2021-11-09,240
95,DEN,Søren Toft,2021-11-09,240
95,DEN,David Kim,2021-11-09,240
95,ALG,Youcef Sabri Medel,2021-11-09,240
95,FRA,Grégoire Deschamp,2021-11-09,240
95,FRA,Enogat Roy,2021-11-09,240
1,DEN,Viktor Axelsen,2021-05-25,"17,200"
2,FRA,Toma Junior Popov,2021-05-25,"17,170"
3,MAS,Lee Zii Jia,2021-05-25,"16,900"
4,THA,Kunlavut Vitidsarn,2021-05-25,"12,800"
5,NED,Mark Caljouw,2021-05-25,"11,660"
6,IND,Kidambi Srikanth,2021-05-25,"10,930"
7,FRA,Thomas Rouxel,2021-05-25,"9,660"
8,BRA,Ygor Coelho,2021-05-25,"9,030"
9,INA,Shesar Hiren Rhustavito,2021-05-25,"8,750"
10,DEN,Hans-Kristian Solberg Vittinghus,2021-05-25,"8,650"
10,IND,Sai Praneeth B.,2021-05-25,"8,650"
12,DEN,Mads Christophersen,2021-05-25,"8,530"
13,ISR,Misha Zilberman,2021-05-25,"8,520"
14,ESP,Pablo Abian,2021-05-25,"8,500"
15,DEN,Anders Antonsen,2021-05-25,"8,400"
16,THA,Sitthikom Thammasin,2021-05-25,"8,270"
16,IND,Lakshya Sen,2021-05-25,"8,270"
18,DEN,Rasmus Gemke,2021-05-25,"7,550"
19,INA,Chico Aura Dwi Wardoyo,2021-05-25,"7,240"
